,prescriber_st,POPESTIMATE2019,class,year_month,trx,qty,DDD,DDDper100k,TRXper100k
7014,UT,3203383,Tetracyclines,201903,19952.0527,714223.4512,529894.9941931344,16541.73,622.84
7015,UT,3203383,Tetracyclines,201904,19230.6112,695357.6502,511931.50411770697,15980.96,600.32
7016,UT,3203383,Tetracyclines,201905,18850.0717,677715.6769,502049.2095278718,15672.47,588.44
7017,UT,3203383,Tetracyclines,201906,16370.019900000001,606150.9929,439194.553113496,13710.34,511.02
7018,UT,3203383,Tetracyclines,201907,15841.5551,602030.0119,431187.45072399045,13460.38,494.53
7019,UT,3203383,Tetracyclines,201908,16318.4441,620734.6642,446550.5786076809,13939.97,509.41
7020,UT,3203383,Tetracyclines,201909,16297.4424,604566.5342,444003.4595056781,13860.46,508.76
7021,UT,3203383,Tetracyclines,201910,18761.2622,680316.6038,503451.68468497414,15716.25,585.67
7022,UT,3203383,Tetracyclines,201911,18098.5628,653045.0171,481741.9849678077,15038.54,564.98
7023,UT,3203383,Tetracyclines,201912,20502.1743,716658.5486,537025.1721510274,16764.31,640.02
7024,UT,3203383,Trimethoprim and combinations,201901,12329.4589,396221.0683,502024.6806966046,15671.7,384.89
7025,UT,3203383,Trimethoprim and combinations,201902,10899.2261,345455.55210000003,432870.4541855492,13512.92,340.24
7026,UT,3203383,Trimethoprim and combinations,201903,12204.7855,380337.5474,491700.993734692,15349.43,381.0
7027,UT,3203383,Trimethoprim and combinations,201904,12162.9659,386437.6621,479870.5123766536,14980.12,379.69
7028,UT,3203383,Trimethoprim and combinations,201905,12457.9866,391855.2966,498040.6243656802,15547.33,388.9
7029,UT,3203383,Trimethoprim and combinations,201906,11599.6532,358268.4129,460802.315552994,14384.86,362.11
7030,UT,3203383,Trimethoprim and combinations,201907,12898.7958,397883.7064,506427.291532988,15809.14,402.66
7031,UT,3203383,Trimethoprim and combinations,201908,13244.737,394429.7551,512613.9561349922,16002.27,413.46
7032,UT,3203383,Trimethoprim and combinations,201909,12506.9416,386444.4451,487283.14292,15211.52,390.43
7033,UT,3203383,Trimethoprim and combinations,201910,13045.0844,385373.32300000003,504865.3434939934,15760.38,407.23
7034,UT,3203383,Trimethoprim and combinations,201911,11706.761700000001,349055.4275,456772.0869485897,14259.05,365.45
7035,UT,3203383,Trimethoprim and combinations,201912,12029.9971,362136.6384,465886.6540403895,14543.58,375.54
7036,VA,8556642,Aminoglycosides,201901,470.2769,15880.0034,2568.4465297695997,30.02,5.5
7037,VA,8556642,Aminoglycosides,201902,423.6588,11383.123300000001,1992.2144059604,23.28,4.95
7038,VA,8556642,Aminoglycosides,201903,523.029,17277.7664,2913.524944685,34.05,6.11
7039,VA,8556642,Aminoglycosides,201904,457.4381,13974.229,2353.77883443912,27.51,5.35
7040,VA,8556642,Aminoglycosides,201905,527.1094,18493.4379,3430.4744317446,40.09,6.16
7041,VA,8556642,Aminoglycosides,201906,437.6421,14680.145,2301.360838826,26.9,5.11
7042,VA,8556642,Aminoglycosides,201907,514.7116,17002.7597,2576.7088392396,30.11,6.02
7043,VA,8556642,Aminoglycosides,201908,515.0046,12184.2652,1993.65351353,23.3,6.02
7044,VA,8556642,Aminoglycosides,201909,467.9104,14596.1589,2292.5702147334,26.79,5.47
7045,VA,8556642,Aminoglycosides,201910,523.7324,15160.9986,2467.547697843,28.84,6.12
7046,VA,8556642,Aminoglycosides,201911,472.3557,14466.092,2514.0668987952,29.38,5.52
7047,VA,8556642,Aminoglycosides,201912,462.7289,14407.4972,2684.39102900344,31.37,5.41
7048,VA,8556642,Broad-spectrum Penicillins,201901,215780.755,12619034.5043,1975762.1901083335,23090.39,2521.79
7049,VA,8556642,Broad-spectrum Penicillins,201902,205188.3896,13183986.0458,1885149.0949766666,22031.41,2398.0
7050,VA,8556642,Broad-spectrum Penicillins,201903,210715.8305,13407234.378,1923308.5964666668,22477.38,2462.6
7051,VA,8556642,Broad-spectrum Penicillins,201904,179610.7204,10898913.873,1610480.133788645,18821.4,2099.08
7052,VA,8556642,Broad-spectrum Penicillins,201905,181649.4155,10815335.5727,1639654.820853962,19162.36,2122.91
7053,VA,8556642,Broad-spectrum Penicillins,201906,149375.8594,8002544.6053,1338440.0935979602,15642.12,1745.73
7054,VA,8556642,Broad-spectrum Penicillins,201907,138094.5013,6720494.6339,1229519.12126,14369.18,1613.89
7055,VA,8556642,Broad-spectrum Penicillins,201908,139962.8505,6931331.947,1245023.1534292102,14550.37,1635.72
7056,VA,8556642,Broad-spectrum Penicillins,201909,155451.19,8545954.7795,1399255.8761833333,16352.86,1816.73
7057,VA,8556642,Broad-spectrum Penicillins,201910,176466.1714,10228101.9412,1584060.962765,18512.65,2062.33
7058,VA,8556642,Broad-spectrum Penicillins,201911,191407.0387,12310937.1262,1742259.29379,20361.48,2236.94
7059,VA,8556642,Broad-spectrum Penicillins,201912,232078.4121,15322517.6241,2137545.41359,24981.12,2712.26
7060,VA,8556642,Carbapenems,201901,7.2227,104.9528,48.60581666666667,0.57,0.08
7061,VA,8556642,Carbapenems,201902,5.1485,78.5401,53.673233333333336,0.63,0.06
7062,VA,8556642,Carbapenems,201903,3.0296,25.326500000000003,25.326500000000003,0.3,0.04
7063,VA,8556642,Carbapenems,201904,4.3671,29.715,29.715,0.35,0.05
7064,VA,8556642,Carbapenems,201905,2.907,19.1505,19.1505,0.22,0.03
7065,VA,8556642,Carbapenems,201906,2.9248,64.9425,14.047499999999998,0.16,0.03
7066,VA,8556642,Carbapenems,201907,3.149,16.8222,14.7668,0.17,0.04
7067,VA,8556642,Carbapenems,201908,5.030799999999999,87.827,35.1268,0.41,0.06
7068,VA,8556642,Carbapenems,201909,1.0194,10.194,10.194,0.12,0.01
7069,VA,8556642,Carbapenems,201910,3.0061,26.0811,26.0811,0.3,0.04
7070,VA,8556642,Carbapenems,201911,6.9755,126.9119,57.146899999999995,0.67,0.08
7071,VA,8556642,Carbapenems,201912,5.8956,49.2421,49.2421,0.58,0.07
7072,VA,8556642,Cephalosporins,201901,93275.6484,3765340.6125,717474.53615221,8385.0,1090.1
7073,VA,8556642,Cephalosporins,201902,87217.5816,3669526.745,666501.03564388,7789.28,1019.3
7074,VA,8556642,Cephalosporins,201903,92722.2427,3976260.3141,699466.3185038,8174.54,1083.63
7075,VA,8556642,Cephalosporins,201904,84852.9467,3561869.9464000002,621434.84493008,7262.6,991.66
7076,VA,8556642,Cephalosporins,201905,89352.9644,3742622.2996,656652.53001436,7674.18,1044.25
7077,VA,8556642,Cephalosporins,201906,80389.2394,3214030.4196,589781.93159048,6892.68,939.5
7078,VA,8556642,Cephalosporins,201907,80310.3726,3113186.3142,572282.41786142,6688.17,938.57
7079,VA,8556642,Cephalosporins,201908,79248.9672,3057894.5622,570439.59355864,6666.63,926.17
7080,VA,8556642,Cephalosporins,201909,80695.8765,3202135.5226,588457.11456642,6877.2,943.08
7081,VA,8556642,Cephalosporins,201910,86621.6054,3449523.4052,636894.36601554,7443.27,1012.33
7082,VA,8556642,Cephalosporins,201911,85572.0308,3514676.8018,633510.60425266,7403.73,1000.07
7083,VA,8556642,Cephalosporins,201912,97402.1448,4042095.3514,738779.00778758,8633.98,1138.32
7084,VA,8556642,Glycopeptides,201901,735.8858,41537.4863,2462.7773599220727,28.78,8.6
7085,VA,8556642,Glycopeptides,201902,679.7337,39659.2625,2389.145621791871,27.92,7.94
7086,VA,8556642,Glycopeptides,201903,791.4846,42410.0356,3075.5592776344433,35.94,9.25
7087,VA,8556642,Glycopeptides,201904,741.497,40958.4598,2852.04383421415,33.33,8.67
7088,VA,8556642,Glycopeptides,201905,822.6586,48255.7769,3160.4220724463107,36.94,9.61
7089,VA,8556642,Glycopeptides,201906,756.4401,44132.0807,2789.0677422193135,32.6,8.84
7090,VA,8556642,Glycopeptides,201907,823.9309000000001,48283.2066,3204.774190703239,37.45,9.63
7091,VA,8556642,Glycopeptides,201908,924.8098,55047.683,3521.6413040713687,41.16,10.81
7092,VA,8556642,Glycopeptides,201909,781.9786,45478.5292,3049.8809028705505,35.64,9.14
7093,VA,8556642,Glycopeptides,201910,818.0263,46040.7856,2711.690560176746,31.69,9.56
7094,VA,8556642,Glycopeptides,201911,672.6398,36260.4936,2253.5081652759995,26.34,7.86
7095,VA,8556642,Glycopeptides,201912,761.8237,41171.2763,2564.944290709664,29.98,8.9
7096,VA,8556642,Lipopeptides,201905,0.9625,51.975,92.81248515,1.08,0.01
7097,VA,8556642,Macrolides,201901,126870.6291,1785857.1636,749823.3957418848,8763.06,1482.72
7098,VA,8556642,Macrolides,201902,115226.4394,1682391.9880000001,678392.5993058,7928.26,1346.63
7099,VA,8556642,Macrolides,201903,113872.9603,1719148.3503,674480.8794511191,7882.54,1330.81
7100,VA,8556642,Macrolides,201904,93837.0531,1544850.9461,568217.4310579937,6640.66,1096.66
7101,VA,8556642,Macrolides,201905,96795.7099,1576694.3668,588152.2719356857,6873.63,1131.23
7102,VA,8556642,Macrolides,201906,79267.7454,1365188.6292,492811.00993865,5759.4,926.39
7103,VA,8556642,Macrolides,201907,71815.5744,1333321.6851000001,461841.1230623,5397.46,839.3
7104,VA,8556642,Macrolides,201908,74035.1652,1380703.9355,470688.4269770026,5500.85,865.24
7105,VA,8556642,Macrolides,201909,85260.1735,1437648.4349,522033.58549774997,6100.92,996.42
7106,VA,8556642,Macrolides,201910,98883.2348,1607751.3818,594609.9270837016,6949.1,1155.63
7107,VA,8556642,Macrolides,201911,106685.6318,1647301.0372,631341.2798460142,7378.38,1246.82
7108,VA,8556642,Macrolides,201912,129881.52470000001,1850418.4567,754581.7936327707,8818.67,1517.9
7109,VA,8556642,Monobactams,201904,1.0038,33.1254,16.5627,0.19,0.01
7110,VA,8556642,Narrow-spectrum Penicillins,201901,10523.7207,420156.4761,73249.3525125,856.05,122.99
7111,VA,8556642,Narrow-spectrum Penicillins,201902,9610.831400000001,396554.795,67320.3538625,786.76,112.32
7112,VA,8556642,Narrow-spectrum Penicillins,201903,10849.8516,453177.1827,75334.9052125,880.43,126.8
7113,VA,8556642,Narrow-spectrum Penicillins,201904,10062.13,396470.8581,70265.131675,821.18,117.59
7114,VA,8556642,Narrow-spectrum Penicillins,201905,9908.9278,398788.9661,69361.6585875,810.62,115.8
7115,VA,8556642,Narrow-spectrum Penicillins,201906,9048.8333,359604.87189999997,63517.02175,742.31,105.75
7116,VA,8556642,Narrow-spectrum Penicillins,201907,9413.338600000001,356137.1805,67087.1577125,784.04,110.01
7117,VA,8556642,Narrow-spectrum Penicillins,201908,9087.2788,346908.8275,65448.37775,764.88,106.2
7118,VA,8556642,Narrow-spectrum Penicillins,201909,8445.975,336217.5314,60238.05995,703.99,98.71
7119,VA,8556642,Narrow-spectrum Penicillins,201910,9474.2021,374054.9227,67019.481275,783.25,110.72
7120,VA,8556642,Narrow-spectrum Penicillins,201911,8947.04,368203.2361,63396.8760125,740.91,104.56
7121,VA,8556642,Narrow-spectrum Penicillins,201912,9693.0105,390341.0991,67664.7979125,790.79,113.28
7122,VA,8556642,Others,201901,247.1984,50576.5534,3521.5551073457605,41.16,2.89
7123,VA,8556642,Others,201902,235.9603,50405.9698,3656.3931732049746,42.73,2.76
7124,VA,8556642,Others,201903,294.2076,60165.118800000004,4347.723839344473,50.81,3.44
7125,VA,8556642,Others,201904,295.1348,57212.438799999996,4206.655933716007,49.16,3.45
7126,VA,8556642,Others,201905,302.7107,59596.1848,4606.048093206793,53.83,3.54
7127,VA,8556642,Others,201906,261.9031,52667.8325,3797.549680988816,44.38,3.06
7128,VA,8556642,Others,201907,320.0277,60994.9461,4473.988500617303,52.29,3.74
7129,VA,8556642,Others,201908,293.128,56581.0461,4113.164998583491,48.07,3.43
7130,VA,8556642,Others,201909,264.2822,52912.9717,3910.394018742828,45.7,3.09
7131,VA,8556642,Others,201910,243.1933,50407.1333,3644.8309943854724,42.6,2.84
7132,VA,8556642,Others,201911,267.2349,48564.6682,3568.2504750184994,41.7,3.12
7133,VA,8556642,Others,201912,268.3184,56580.2139,4044.0537255385148,47.26,3.14
7134,VA,8556642,Oxazolidinones,201901,214.1774,4787.009,2374.71300020962,27.75,2.5
7135,VA,8556642,Oxazolidinones,201902,211.2594,4878.2807999999995,2383.74085030686,27.86,2.47
7136,VA,8556642,Oxazolidinones,201903,277.5064,6710.4275,2920.02645140728,34.13,3.24
7137,VA,8556642,Oxazolidinones,201904,241.6592,5337.5337,2396.46115096936,28.01,2.82
7138,VA,8556642,Oxazolidinones,201905,258.7899,5986.4567,2584.73610127014,30.21,3.02
7139,VA,8556642,Oxazolidinones,201906,267.9108,5413.8775,2764.94825,32.31,3.13
7140,VA,8556642,Oxazolidinones,201907,289.9312,6521.3045999999995,3051.92410084728,35.67,3.39
7141,VA,8556642,Oxazolidinones,201908,283.532,5926.7404,2778.0576008,32.47,3.31
7142,VA,8556642,Oxazolidinones,201909,303.7779,5844.3582,3029.87755,35.41,3.55
7143,VA,8556642,Oxazolidinones,201910,307.5946,5802.1588,3038.3045,35.51,3.59
7144,VA,8556642,Oxazolidinones,201911,264.7693,6027.8453,2664.72570124014,31.14,3.09
7145,VA,8556642,Oxazolidinones,201912,295.0555,8605.2425,2895.35580415946,33.84,3.45
7146,VA,8556642,Polymyxins,201901,5.4833,210.38760000000002,210.38760000000002,2.46,0.06
7147,VA,8556642,Polymyxins,201902,4.1811,134.30360000000002,134.30360000000002,1.57,0.05
7148,VA,8556642,Polymyxins,201903,2.0054,142.3644,142.3644,1.66,0.02
7149,VA,8556642,Polymyxins,201904,1.0778,43.112,43.112,0.5,0.01
7150,VA,8556642,Polymyxins,201905,2.1946000000000003,97.3176,97.3176,1.14,0.03
7151,VA,8556642,Polymyxins,201906,3.1273,187.638,187.638,2.19,0.04
7152,VA,8556642,Polymyxins,201907,2.1673999999999998,95.7784,95.7784,1.12,0.03
7153,VA,8556642,Polymyxins,201908,1.0232,61.392,61.392,0.72,0.01
7154,VA,8556642,Polymyxins,201909,3.2945,162.6076,162.6076,1.9,0.04
7155,VA,8556642,Polymyxins,201910,1.034,62.04,62.04,0.73,0.01
7156,VA,8556642,Polymyxins,201911,4.0078,180.234,180.234,2.11,0.05
7157,VA,8556642,Polymyxins,201912,1.0447,62.682,62.682,0.73,0.01
7158,VA,8556642,Quinolones,201901,43107.6216,566841.89,353354.193655,4129.59,503.79
7159,VA,8556642,Quinolones,201902,37426.8234,488380.9911,305154.22213,3566.28,437.4
7160,VA,8556642,Quinolones,201903,39408.6808,517844.0147,318425.660675,3721.39,460.56
7161,VA,8556642,Quinolones,201904,36201.1064,485037.6078,290536.19001,3395.45,423.08
7162,VA,8556642,Quinolones,201905,37453.2451,504854.255,301385.90697,3522.25,437.71
7163,VA,8556642,Quinolones,201906,35366.5051,480418.2952,282786.95905,3304.88,413.32
7164,VA,8556642,Quinolones,201907,36419.4319,507371.1076,292947.61368,3423.63,425.63
7165,VA,8556642,Quinolones,201908,35883.1542,502138.8145,288448.32819000003,3371.05,419.36
7166,VA,8556642,Quinolones,201909,35446.0132,489326.2129,286046.518505,3342.98,414.25
7167,VA,8556642,Quinolones,201910,38194.9216,519179.4956,307926.9053,3598.69,446.38
7168,VA,8556642,Quinolones,201911,34984.8292,475132.9775,286226.59766,3345.08,408.86
7169,VA,8556642,Quinolones,201912,37928.2972,497495.60970000003,313413.98446,3662.82,443.26
7170,VA,8556642,Tetracyclines,201901,62472.3844,1928715.7965,1556217.4719693507,18187.25,730.1
7171,VA,8556642,Tetracyclines,201902,55816.0381,1707465.6792,1376225.995226003,16083.72,652.31
7172,VA,8556642,Tetracyclines,201903,59568.83,1853277.8049,1473638.2834458053,17222.16,696.17
7173,VA,8556642,Tetracyclines,201904,56314.0608,1773821.8547,1404708.4199583796,16416.59,658.13
7174,VA,8556642,Tetracyclines,201905,62314.005900000004,1912357.7552,1524833.446222571,17820.47,728.25
7175,VA,8556642,Tetracyclines,201906,57444.2873,1783091.7846,1422517.9995023976,16624.72,671.34
7176,VA,8556642,Tetracyclines,201907,54038.6495,1739569.0025,1362047.9273926527,15918.02,631.54
7177,VA,8556642,Tetracyclines,201908,53326.168900000004,1729930.1351,1356519.399093237,15853.41,623.21
7178,VA,8556642,Tetracyclines,201909,53836.3585,1680395.5141,1336139.3082760219,15615.23,629.18
7179,VA,8556642,Tetracyclines,201910,59778.1894,1859961.6815,1485432.2085814849,17359.99,698.62
7180,VA,8556642,Tetracyclines,201911,60180.016,1811208.9667,1466428.7672453856,17137.9,703.31
7181,VA,8556642,Tetracyclines,201912,69888.8445,2017774.9992,1663604.9745026324,19442.26,816.78
7182,VA,8556642,Trimethoprim and combinations,201901,33560.0617,1049904.0743,1253297.235409471,14647.07,392.21
7183,VA,8556642,Trimethoprim and combinations,201902,29948.0294,952383.2833,1108996.298963736,12960.65,350.0
7184,VA,8556642,Trimethoprim and combinations,201903,32313.7884,1018271.5642,1203728.0762976748,14067.76,377.65
7185,VA,8556642,Trimethoprim and combinations,201904,31536.9119,1002741.1531,1152921.421066626,13473.99,368.57
7186,VA,8556642,Trimethoprim and combinations,201905,33964.2335,1060673.9907,1235029.6911456082,14433.58,396.93
7187,VA,8556642,Trimethoprim and combinations,201906,31937.9036,985897.7889,1176629.4593913772,13751.07,373.25
7188,VA,8556642,Trimethoprim and combinations,201907,35464.529500000004,1093626.0354,1292758.0429808414,15108.24,414.47
7189,VA,8556642,Trimethoprim and combinations,201908,35053.0347,1094324.3611,1282905.0069494504,14993.09,409.66
7190,VA,8556642,Trimethoprim and combinations,201909,33181.5751,1025006.126,1205687.4463760443,14090.66,387.79
7191,VA,8556642,Trimethoprim and combinations,201910,34653.9697,1065021.6754,1250777.6651125867,14617.62,404.99
7192,VA,8556642,Trimethoprim and combinations,201911,31351.7889,963436.1791,1142380.5741336043,13350.8,366.4
7193,VA,8556642,Trimethoprim and combinations,201912,31388.8629,969361.0959,1148395.3560601578,13421.1,366.84
7194,VT,624046,Aminoglycosides,201901,39.9101,1036.8815,170.1018109,27.26,6.4
7195,VT,624046,Aminoglycosides,201902,34.8288,716.1984,107.94504988,17.3,5.58
7196,VT,624046,Aminoglycosides,201903,31.133300000000002,1030.3688,175.24008350399998,28.08,4.99
7197,VT,624046,Aminoglycosides,201904,38.6005,832.854,110.63155024849999,17.73,6.19
7198,VT,624046,Aminoglycosides,201905,38.6943,555.228,74.4252360216,11.93,6.2
7199,VT,624046,Aminoglycosides,201906,37.8333,718.5196,104.37735575,16.73,6.06
7200,VT,624046,Aminoglycosides,201907,38.1803,563.1903,72.80337705000001,11.67,6.12
7201,VT,624046,Aminoglycosides,201908,36.5161,854.306,132.10092545,21.17,5.85
7202,VT,624046,Aminoglycosides,201909,29.0441,757.0799,122.514615,19.63,4.65
7203,VT,624046,Aminoglycosides,201910,43.0454,851.076,119.3037756,19.12,6.9
7204,VT,624046,Aminoglycosides,201911,39.5296,891.2106,134.7733125,21.6,6.33
7205,VT,624046,Aminoglycosides,201912,36.0247,307.8476,30.78476,4.93,5.77
7206,VT,624046,Broad-spectrum Penicillins,201901,11358.4354,646363.3420000001,98039.82121,15710.35,1820.13
7207,VT,624046,Broad-spectrum Penicillins,201902,10612.6041,649522.2289,92290.78223000001,14789.1,1700.61
7208,VT,624046,Broad-spectrum Penicillins,201903,10993.2408,631072.5424,93543.535135,14989.85,1761.61
7209,VT,624046,Broad-spectrum Penicillins,201904,10156.9953,564050.3582,85743.917505,13740.0,1627.6
7210,VT,624046,Broad-spectrum Penicillins,201905,9706.865600000001,515669.5058,81703.64408333333,13092.57,1555.47
7211,VT,624046,Broad-spectrum Penicillins,201906,7720.5085,376829.8038,64399.21088333333,10319.63,1237.17
7212,VT,624046,Broad-spectrum Penicillins,201907,7075.9935,302135.215,58264.63613333333,9336.59,1133.89
7213,VT,624046,Broad-spectrum Penicillins,201908,6967.7788,274685.0503,56320.83740833333,9025.11,1116.55
7214,VT,624046,Broad-spectrum Penicillins,201909,7764.6554,330491.8547,64684.39857500001,10365.33,1244.24
7215,VT,624046,Broad-spectrum Penicillins,201910,9432.9774,420369.0813,78006.37579166667,12500.1,1511.58
7216,VT,624046,Broad-spectrum Penicillins,201911,9179.054100000001,455553.5714,78023.918405,12502.91,1470.89
7217,VT,624046,Broad-spectrum Penicillins,201912,10420.458999999999,547399.7868,89806.96675,14391.08,1669.82
7218,VT,624046,Carbapenems,201903,1.0868,10.868,10.868,1.74,0.17
7219,VT,624046,Cephalosporins,201901,4287.8319,172983.0045,32993.30659228,5287.0,687.1
7220,VT,624046,Cephalosporins,201902,4048.2069,168979.5126,30619.504928320002,4906.61,648.7
7221,VT,624046,Cephalosporins,201903,4216.2453000000005,167368.4314,31077.398642300002,4979.99,675.63
7222,VT,624046,Cephalosporins,201904,4226.7056,171127.9667,31949.06555912,5119.67,677.31
7223,VT,624046,Cephalosporins,201905,4512.9745,186609.0186,34723.5290711,5564.26,723.18
7224,VT,624046,Cephalosporins,201906,4513.2724,179643.0273,35235.30495462,5646.27,723.23
7225,VT,624046,Cephalosporins,201907,5107.4682,194778.3511,41234.50521308,6607.61,818.44
